91680,-0.003,-0.059,1.000,0.061,-0.488,-0.183
91704,-0.005,-0.060,0.998,-0.122,-0.549,-0.061
91728,-0.006,-0.060,1.004,-0.305,-0.488,-0.122
91752,-0.004,-0.062,1.002,-0.061,-0.549,-0.122
91776,-0.004,-0.059,1.002,0.061,-0.427,-0.244
91800,-0.006,-0.058,1.000,-0.183,-0.427,-0.183
91824,-0.004,-0.059,1.001,-0.122,-0.549,-0.061
91848,-0.006,-0.062,1.002,-0.061,-0.610,-0.183
91872,-0.005,-0.062,1.000,-0.061,-0.671,-0.183
91896,-0.005,-0.059,1.001,0.000,-0.488,-0.183
91920,-0.005,-0.059,1.003,-0.305,-0.732,-0.122
91944,-0.007,-0.061,1.005,-0.305,-0.549,-0.183
91968,-0.008,-0.063,1.000,-0.122,-0.732,-0.122
91992,-0.003,-0.057,1.002,0.183,-0.549,-0.183
92016,0.000,-0.057,1.001,-0.061,-0.610,-0.183
92040,-0.004,-0.059,0.999,-0.427,-0.549,-0.183
92064,-0.008,-0.061,1.006,0.061,-0.549,0.061
92088,-0.012,-0.064,1.003,-0.366,-0.671,-0.122
92112,-0.003,-0.062,1.013,0.488,-0.671,0.000
92136,-0.000,-0.056,0.993,0.244,-0.610,-0.122
92160,-0.001,-0.057,1.001,0.061,-0.488,-0.061
92184,-0.005,-0.059,1.000,-0.183,-0.488,0.000
92208,-0.007,-0.061,1.003,-0.244,-0.610,-0.061
92232,-0.005,-0.061,1.000,0.183,-0.488,-0.244
92256,-0.004,-0.060,0.999,-0.183,-0.549,-0.122
92280,-0.005,-0.059,1.001,0.122,-0.549,0.000
92304,-0.005,-0.060,1.001,-0.305,-0.610,-0.061
92328,-0.005,-0.061,1.003,-0.305,-0.610,-0.061
92352,-0.005,-0.061,1.003,-0.244,-0.488,0.000
92376,-0.004,-0.060,1.000,-0.122,-0.488,-0.183
92400,-0.006,-0.058,1.002,0.000,-0.549,-0.061
92424,-0.006,-0.059,1.000,-0.244,-0.366,-0.183
92448,-0.006,-0.060,1.002,-0.061,-0.488,0.000
92472,-0.006,-0.061,1.003,-0.183,-0.549,-0.183
92496,-0.008,-0.062,1.005,0.000,-0.610,-0.305
92520,-0.005,-0.060,1.000,0.000,-0.671,-0.061
92544,-0.005,-0.058,1.002,0.000,-0.610,0.061
92568,-0.003,-0.058,1.000,-0.183,-0.488,-0.061
92592,-0.005,-0.060,1.000,-0.061,-0.549,0.000
92616,-0.005,-0.059,1.003,-0.244,-0.366,-0.244
92640,-0.006,-0.062,1.001,-0.305,-0.549,-0.122
92664,-0.006,-0.062,1.005,0.061,-0.671,-0.061
92688,-0.005,-0.058,1.002,-0.183,-0.549,-0.122
92712,-0.005,-0.060,1.002,0.000,-0.610,-0.183
92736,-0.003,-0.059,1.002,-0.305,-0.549,-0.122
92760,-0.005,-0.060,1.001,0.000,-0.549,-0.244
92784,-0.004,-0.059,1.002,-0.244,-0.549,-0.061
92808,-0.006,-0.061,1.002,-0.305,-0.549,-0.244
92832,-0.007,-0.061,1.001,-0.122,-0.610,-0.183
92856,-0.004,-0.062,1.003,-0.122,-0.610,-0.122
92880,-0.006,-0.059,1.002,-0.061,-0.549,-0.122
92904,-0.004,-0.058,1.001,-0.244,-0.610,-0.061
92928,-0.004,-0.058,1.001,-0.183,-0.488,-0.122
92952,-0.006,-0.060,1.004,-0.183,-0.488,-0.122
92976,-0.007,-0.061,1.003,-0.122,-0.671,-0.244
93000,-0.005,-0.061,1.001,0.061,-0.610,-0.122
93024,-0.006,-0.060,1.000,-0.244,-0.488,0.000
93048,-0.005,-0.059,1.000,0.000,-0.671,-0.061
93072,-0.005,-0.058,1.000,-0.061,-0.488,-0.122
93096,-0.004,-0.059,1.000,-0.183,-0.549,-0.122
93120,-0.006,-0.060,1.001,-0.122,-0.671,-0.183
93144,-0.005,-0.061,1.004,-0.183,-0.610,-0.122
93168,-0.007,-0.062,1.001,-0.122,-0.610,-0.244
93192,-0.008,-0.061,1.003,0.061,-0.610,-0.122
93216,-0.004,-0.059,0.999,-0.122,-0.610,-0.244
93240,-0.003,-0.058,1.001,0.183,-0.610,-0.122
93264,-0.004,-0.060,1.000,-0.183,-0.366,-0.183
93288,-0.006,-0.061,1.006,0.122,-0.671,-0.061
93312,-0.006,-0.063,0.998,-0.366,-0.488,-0.183
93336,-0.007,-0.064,1.004,0.000,-0.549,-0.122
93360,-0.004,-0.059,1.002,0.122,-0.671,-0.305
93384,-0.002,-0.058,1.001,-0.061,-0.488,-0.061
93408,-0.004,-0.056,0.999,-0.183,-0.427,-0.183
93432,-0.005,-0.060,1.003,-0.305,-0.610,0.000
93456,-0.006,-0.063,1.001,-0.061,-0.610,-0.122
93480,-0.005,-0.060,1.000,0.183,-0.488,-0.244
93504,-0.005,-0.059,1.001,-0.061,-0.427,-0.122
93528,-0.008,-0.058,1.002,-0.122,-0.488,-0.305
93552,-0.005,-0.060,1.003,-0.122,-0.610,-0.061
93576,-0.004,-0.059,1.001,-0.122,-0.488,-0.183
93600,-0.005,-0.061,1.001,-0.061,-0.488,-0.122
93624,-0.007,-0.059,1.002,0.122,-0.549,-0.061
